nose_x,nose_y,chin_y,avg_ear,head_tilt,mouth_gap,face_ratio,left_ear,right_ear,face_w,brow_height,brow_furrow,perclos,symmetry,lip_droop,class_6,group
0.5279371738433838,0.5781794786453247,0.8796205520629883,0.28770707139500795,0.030076712369918823,0.0014922618865966797,1.8167455394686909,0.3089012015994225,0.2665129411905933,0.5476435422897339,0.3463773876428604,0.13365522027015686,0.0,0.9395217700362593,0.7158650755882263,focused,engaged
0.5074836015701294,0.5377088189125061,0.8511359095573425,0.3029196068973713,0.0009323358535766602,0.0018837451934814453,1.7352270443483875,0.31340817246677116,0.2924310413279714,0.543868899345398,0.29970557391643526,0.1322360336780548,0.0,0.992926721292944,0.6795702576637268,focused,engaged
0.3976954221725464,0.5957214832305908,0.9038809537887573,0.11756733220446533,0.016983449459075928,0.0060503482818603516,2.443885687240249,0.10961977790470694,0.12551488650422374,0.7531089633703232,0.33723694980144503,0.1754768192768097,1.0,0.8431226563446369,0.7028824985027313,focused,engaged
0.5288494229316711,0.5799210071563721,0.8852798938751221,0.2907168299924753,0.023655354976654053,0.0003110170364379883,1.838704277757793,0.3134547811822531,0.26797887880269744,0.5614665299654007,0.34336798787117007,0.13526660203933716,0.0,0.9452592168006098,0.7180595993995667,focused,engaged
0.40201273560523987,0.615717887878418,0.9354549050331116,0.15385538044743424,0.010229825973510742,0.026076197624206543,2.434640951741276,0.14659745375320257,0.1611133071416659,0.7784472703933716,0.3326273441314697,0.1772870123386383,1.0,0.9303143241333798,0.7403503060340881,focused,engaged
0.5052295327186584,0.545416533946991,0.8539139628410339,0.2826300109039468,0.021870821714401245,0.004203379154205322,1.7499252068746312,0.29782546549160166,0.26743455631629187,0.5398491770029068,0.3418955266475677,0.1245688796043396,0.0,0.987718132153702,0.6927244067192078,focused,engaged
0.5157041549682617,0.5481597185134888,0.8487836122512817,0.24933222202270833,0.0338665246963501,0.003459155559539795,1.780287773122125,0.2613768371264933,0.2372876069189234,0.5351988226175308,0.3402554541826248,0.12546765804290771,0.0,0.9706024799638989,0.689652293920517,focused,engaged
0.5100447535514832,0.5549129247665405,0.8648314476013184,0.27940595730506135,0.029024720191955566,0.00274658203125,1.762494288999401,0.3041249196532682,0.25468699495685443,0.5462313890457153,0.34453106224536895,0.12824124097824097,0.0,0.9799566986850408,0.7026025652885437,focused,engaged
0.5077369213104248,0.5530306100845337,0.8555691838264465,0.28719941195862897,0.026028096675872803,0.003791213035583496,1.7538453048577975,0.30223336249629146,0.2721654614209664,0.5306076109409332,0.3537447333335877,0.12477812170982361,0.0,0.9744940687903129,0.6956496834754944,focused,engaged
0.5039346218109131,0.5491589307785034,0.8592889904975891,0.2925092304173116,0.024657338857650757,0.0050653815269470215,1.743939018415377,0.3068396554056461,0.27817880542897705,0.5408496558666229,0.345157265663147,0.12484380602836609,0.0,0.9840490130031171,0.6961155533790588,focused,engaged
